sitzung,dokument,titel,_filename
2021-07-05T00:00:00.000,d493ecd2bea14b2b826748ca948a7705-332,Neuausrichtung Berufungsprozess klinische Professuren / Umsetzung Bericht USZ KR-Nr. 58/2021 (2),2021_1
2021-07-05T00:00:00.000,d493ecd2bea14b2b826748ca948a7705-332,Stärkung der Spitaldirektion / Umsetzung Bericht USZ KR-Nr. 58/2021 (3),2021_1
2021-07-05T00:00:00.000,d493ecd2bea14b2b826748ca948a7705-332,Koordinierte Umsetzung der Empfehlungen aus dem Bericht KR-Nr. 58/2021,2021_1
2021-07-05T00:00:00.000,d493ecd2bea14b2b826748ca948a7705-332,Aufsichtsstrukturen in Bildungs- und Gesundheitsdirektion,2021_1
2021-07-05T00:00:00.000,d493ecd2bea14b2b826748ca948a7705-332,Interkantonale Vereinbarung über die Beiträge an die Ausbildungskosten von universitären Hochschulen (IUV) / Beitritt,2021_1
2021-07-05T00:00:00.000,d493ecd2bea14b2b826748ca948a7705-332,Genehmigung Ersatzwahl Mitglied Berufsbildungskommission für den Rest der Amtsdauer 2019-2023,2021_1
2021-07-06T00:00:00.000,,"5624: Kant. VI ""für eine Elternzeit""; Beratung Gegenvorschlag, DS",2021_1
2021-07-06T00:00:00.000,,"5594b: Selbstbestimmungsgesetz; Anhörungen, DS",2021_1
2021-07-06T00:00:00.000,,"5598 Teilrevision 2018 des kantonalen Richtplans, Kapitel 4 «Verkehr»",2021_1
2021-07-06T00:00:00.000,,5685 Umweltbericht: Reduktion der Ammoniakemissionen,2021_1
2021-07-06T00:00:00.000,,5686 Umweltbericht: CO2-Rückgewinnung im Kanton Zürich,2021_1
2021-07-06T00:00:00.000,,5596 Wassergesetz (WsG),2021_1
2021-07-06T00:00:00.000,,"5716, Erweiterung erwachsenengerechtes Berufsbildungsangebot",2021_1
2021-07-06T00:00:00.000,,"5708, Schulen auf eine zweite Welle vorbereiten",2021_1
2021-07-06T00:00:00.000,,"PI Furrer, KR-Nr. 69/2020, Kein Verzicht auf Schulnoten",2021_1
2021-07-06T00:00:00.000,,"5692, Krippen stärken statt schwächen",2021_1
2021-07-06T00:00:00.000,,"5683: kant. VI «Keine Steuergeschenke für Grossaktionärinnen und Grossaktionäre»; Anhörung Initiativkomitee, FD",2021_1
2021-07-06T00:00:00.000,,"5704: kant. VI «Gerechtigkeit schaffen – Krankenkassen-Prämienabzug der Realität anpassen (Gerechtigkeitsinitiative)»; Anhörung Initiativkomitee, FD",2021_1
2021-07-06T00:00:00.000,,"5505: EI Rutz betr. Massnahmen zur Zuwanderungssteuerung; Schlussabstimmung zur EI und zum SVP-Gegenvorschlag, VD",2021_1
2021-07-06T00:00:00.000,,301/2018: PI Amrein betr. Festlegung der Höhe der Notariatsgebühren; Verabschiedung Brief an RR (kommissionsintern),2021_1
2021-07-09T00:00:00.000,,"5646, BVSG und EG ZGB (JI): Schlussabstimmung",2021_1
2021-07-12T00:00:00.000,6c0b8cc18b5b40209560503659961f4c-332,Wahl Mitglied Obergericht für Peter Diggelmann,2021_1
2021-07-12T00:00:00.000,6c0b8cc18b5b40209560503659961f4c-332,Neubeurteilung der Bürobedarfsplanung durch das Immobilienamt,2021_1
2021-07-12T00:00:00.000,6c0b8cc18b5b40209560503659961f4c-332,Umgang Kanton Zürich mit der Corona-Pandemie während der ausserordentlichen Lage,2021_1
2021-07-12T00:00:00.000,6c0b8cc18b5b40209560503659961f4c-332,Geschäftsbericht Regierungsrat 2020,2021_1
2021-07-12T00:00:00.000,20072f0cbc6d4571b3c5285c96993170-332,"Nachtragskredite für das Jahr 2021, I. Sammelvorlage",2021_1
2021-07-12T00:00:00.000,20072f0cbc6d4571b3c5285c96993170-332,"Genehmigung Betriebsbeiträge an den Kunstverein Winterthur, das Swiss Science Center Technorama und die Zürcher Filmstiftung",2021_1
2021-07-12T00:00:00.000,20072f0cbc6d4571b3c5285c96993170-332,Tätigkeitsbericht der Finanzkontrolle des Kantons Zürich über das Jahr 2020,2021_1
2021-07-12T00:00:00.000,20072f0cbc6d4571b3c5285c96993170-332,Genehmigung Rechenschaftsbericht Obergericht 2020,2021_1
2021-07-12T00:00:00.000,20072f0cbc6d4571b3c5285c96993170-332,Genehmigung Rechenschaftsbericht Verwaltungsgericht 2020,2021_1
2021-07-12T00:00:00.000,20072f0cbc6d4571b3c5285c96993170-332,Genehmigung Rechenschaftsbericht Sozialversicherungsgericht 2020,2021_1
2021-07-12T00:00:00.000,20072f0cbc6d4571b3c5285c96993170-332,Anschubfinanzierung für Tagesschulen,2021_1
2021-07-12T00:00:00.000,20072f0cbc6d4571b3c5285c96993170-332,Aufhebung der Anonymität abweichender Meinungen von Mitgliedern des Spruchkörpers,2021_1
2021-07-13T00:00:00.000,,5633 Strassengelder für Strassen (Fonds im Eigenkapital),2021_1
2021-07-13T00:00:00.000,,"4704a Genehmigung der Abrechnung des Objektkredits für den Bau des Hochwasserrückhalteraums 
Hegmatten in Winterthur",2021_1
2021-07-13T00:00:00.000,,"5668 A. Kantonale Volksinitiative «Für eine nachhaltige Nutzung von Wertstoffen (Kreislauf-Initiative)»
B. Verfassung des Kantons Zürich, Änderung",2021_1
2021-07-13T00:00:00.000,,5709 Klare Rahmenbedingungen für Pilotprojekte von regionalen Stromnetzwerken mit Blockchain-Technologie,2021_1
2021-07-13T00:00:00.000,,5596 Wassergesetz (WsG),2021_1
2021-07-13T00:00:00.000,,"110/2019: PI Göldi betr. Selbstbestimmung am Lebensende auch in Alters- und Pflegeheimen; Verabschiedung Schreiben an Regierungsrat für Stellungnahme, GD",2021_1
2021-07-13T00:00:00.000,,5695: Genehmigung der Eigentümerstrategie für das Universitätsspital Zürich 2022-2025; Abschluss der Beratung und Abstimmung über Genehmigung,2021_1
2021-07-13T00:00:00.000,,5696: Genehmigung der Eigentümerstrategie für das Kantonsspital Winterthur 2022-2025; Abschluss der Beratung und Abstimmung über Genehmigung,2021_1
2021-07-13T00:00:00.000,,5697: Genehmigung der Eigentümerstrategie für die Psychiatrische Universitätsklinik Zürich 2022-2025; Abschluss der Beratung und Abstimmung über Genehmigung,2021_1
2021-07-13T00:00:00.000,,5698: Genehmigung der Eigentümerstrategie für die Integrierte Psychiatrie Winterthur – Zürcher Unterland 2022-2025; Abschluss der Beratung und Abstimmung über Genehmigung,2021_1
2021-07-13T00:00:00.000,,"5650 Objektkredit für die Neubauprojekte Tiefbauamt im Zusammenhang mit dem Bau Brüttenertunnel der SBB in den Gemeinden Wallisellen, Dietlikon und Bassersdorf, Schlussabstimmung",2021_1
2021-07-13T00:00:00.000,,"5652 Vorwärts mit der Zürichsee-Uferwegplanung, Schlussabstimmung",2021_1
2021-07-13T00:00:00.000,,"5597 Teilrevision 2018 des kantonalen Richtplans, Kapitel 3 «Landschaft» und Kapitel 6 «Öffentliche Bauten und Anlagen», Schlussabstimmung",2021_1
2021-08-23T00:00:00.000,eeb885d493b84da99b1975bc70210e4a-332,"Reglement über die Vorbereitung der Wahlen für die Mitglieder des Bankrates und des Bankpräsidiums der Zürcher Kantonalbank, Änderung",2021_1
2021-08-23T00:00:00.000,eeb885d493b84da99b1975bc70210e4a-332,Bewilligung gebundene Ausgaben auf Gemeindeebene,2021_1
2021-08-23T00:00:00.000,eeb885d493b84da99b1975bc70210e4a-332,Stellvertretungsregelung für Zürcher Parlamente,2021_1
2021-08-23T00:00:00.000,eeb885d493b84da99b1975bc70210e4a-332,"Übertragung der eigenen Stimme an ein anderes Ratsmitglied in besonderen, begründeten Fällen",2021_1
2021-08-24T00:00:00.000,,"5722, Härtefallregelung im Rahmen der integrativen Förderung: Präsentation; Beratung",2021_1
2021-08-24T00:00:00.000,,"5716, Erweiterung erwachsenengerechtes Berufsbildungsangebot: Beschlussfassung",2021_1
2021-08-24T00:00:00.000,,4150b Übergang von Liegenschaften von der Stadt Zürich an den Kanton,2021_1
2021-08-24T00:00:00.000,,341/2019 Ausreichend Veloabstellplätze auf Liegenschaften,2021_1
2021-08-24T00:00:00.000,,5648 Umnutzung von Schützenhäusern,2021_1
2021-08-24T00:00:00.000,,5688 Flächenbedarf der Kantonalen Verwaltung,2021_1
2021-08-24T00:00:00.000,,124/2021 Kundenfreundliche Einsicht in amtliche Publikationen,2021_1
2021-08-26T00:00:00.000,,"390/2020 (PI Fehr Düsel), Schweizer Bürgerrecht für Angehörige der Zürcher Polizeikorps (DS):, Anhörung Karin Rykart, Änderung PI, Diskussion weiteres Vorgehen / vorbehaltener Beschluss",2021_1
2021-08-26T00:00:00.000,,"5710, Polizeiorganisationsgesetz (POG) (Änderung, Zuständigkeit für den Betrieb der Polizeigefängnisse; JI): 2. Lesung, Schlussabstimmung",2021_1
2021-08-26T00:00:00.000,,"(KJS), Gesetz über das Sozialversicherungsgericht (GSVGer), Kostenregelung: Beratung, Beschlüsse zu gesetzgeberischem Handlungsbedarf, politische Stossrichtung und Gesetzgebungsprozess (weiteres Vorgehen: KR oder RR)",2021_1
2021-08-30T00:00:00.000,0348d27326204e128775f251ab8bd857-332,Für die Bewilligung eines Kredites für einen Ausbau der Weinländer Bahnlinien Winterthur – Schaffhausen und Winterthur – Stein am Rhein,2021_1
2021-08-30T00:00:00.000,0348d27326204e128775f251ab8bd857-332,Verbot der Beschneidung von Kindern,2021_1
2021-08-30T00:00:00.000,0348d27326204e128775f251ab8bd857-332,Mit ausreichend Deutschkenntnissen in den Kindergarten,2021_1
2021-08-30T00:00:00.000,0348d27326204e128775f251ab8bd857-332,Verbot der ausschliesslich nichtpostalischen Kündigung,2021_1
2021-08-30T00:00:00.000,0348d27326204e128775f251ab8bd857-332,"Kantonales Geoinformationsgesetz (KGeoIG), Änderung, Kantonaler Leitungskataster",2021_1
2021-08-30T00:00:00.000,0348d27326204e128775f251ab8bd857-332,"Bewilligung Verpflichtungskredit für die vorgezogene Ausführungsplanung, «Campus T, 1. Etappe», Zürcher Hochschule für Angewandte Wissenschaften (ZHAW), Winterthur",2021_1
2021-08-30T00:00:00.000,0348d27326204e128775f251ab8bd857-332,Abrechnung Kredit für den Umbau und die Erweiterung der Geschlossenen Abteilung des Massnahmenzentrums Uitikon,2021_1
2021-08-30T00:00:00.000,0348d27326204e128775f251ab8bd857-332,Änderung des Energiegesetzes (EnerG),2021_1
2021-08-30T00:00:00.000,0348d27326204e128775f251ab8bd857-332,Änderung EKZ-Gesetz,2021_1
2021-08-30T00:00:00.000,0348d27326204e128775f251ab8bd857-332,Gesamtbetrachtung der Eigentalstrasse,2021_1
2021-08-30T00:00:00.000,c6dcd8016359493ca5e83186540811d3-332,Rettungsplan für die landwirtschaftliche Forschung im Kanton Zürich,2021_1
2021-08-30T00:00:00.000,c6dcd8016359493ca5e83186540811d3-332,Mehr Mass beim Denkmalschutz,2021_1
2021-08-30T00:00:00.000,c6dcd8016359493ca5e83186540811d3-332,Beschleunigung des Unterschutzstellungsverfahrens,2021_1
2021-08-30T00:00:00.000,c6dcd8016359493ca5e83186540811d3-332,Förderung der Bienenbestände im Kanton Zürich,2021_1
2021-08-30T00:00:00.000,c6dcd8016359493ca5e83186540811d3-332,Kombinierte Anlagen zur geothermischen Stromproduktion,2021_1
2021-08-30T00:00:00.000,c6dcd8016359493ca5e83186540811d3-332,Keine Speicherpflicht für Pelletheizungen bis 70 kW,2021_1
2021-08-30T00:00:00.000,c6dcd8016359493ca5e83186540811d3-332,Umweltbericht: Mehr Qualität in den Schutzgebieten,2021_1
2021-08-30T00:00:00.000,c6dcd8016359493ca5e83186540811d3-332,Innovative Tarifstrukturen bei Photovoltaik-Anlagen,2021_1
2021-08-30T00:00:00.000,c6dcd8016359493ca5e83186540811d3-332,Ökologische Kleinwohnformen fördern statt verhindern,2021_1
2021-08-30T00:00:00.000,c6dcd8016359493ca5e83186540811d3-332,Klimaschutz durch Moorschutz,2021_1
2021-08-31T00:00:00.000,,"A. Kantonale Volksinitiative «Für eine nachhaltige Nutzung von Wertstoffen (Kreislauf-Initiative)»
B. Verfassung des Kantons Zürich, Änderung",2021_1
2021-08-31T00:00:00.000,,"5600 NOK-Gründungsvertrag, Ablösung durch einen Aktionärbindungsvertrag und eine Eignerstrategie (Aufhebung), Energiegesetz (Änderung; Beteiligung an der Axpo Holding AG)",2021_1
2021-08-31T00:00:00.000,,5685 Umweltbericht: Reduktion der Ammoniakemissionen,2021_1
2021-08-31T00:00:00.000,,5596 Wassergesetz (WsG),2021_1
2021-08-31T00:00:00.000,,"5683: kant. VI «Keine Steuergeschenke für Grossaktionärinnen und Grossaktionäre»; Beginn Detailberatung insbesondere zur Frage eines Gegenvorschlags, FD",2021_1
2021-08-31T00:00:00.000,,"5704: kant. VI «Gerechtigkeit schaffen – Krankenkassen-Prämienabzug der Realität anpassen (Gerechtigkeitsinitiative)»; Beginn Detailberatung insbesondere zur Frage eines Gegenvorschlags, FD",2021_1
2021-09-02T00:00:00.000,,"390/2020 (PI Fehr Düsel), Schweizer Bürgerrecht für Angehörige der Zürcher Polizeikorps (DS):, Anhörung Katrin Cometta, Änderung PI, Diskussion weiteres Vorgehen / vorbehaltener Beschluss; ev. Schlussabstimmung",2021_2
2021-09-02T00:00:00.000,,"Festsetzung Budget für das Rechnungsjahr 2022: Präsentationen JI, DS und FOR",2021_2
2021-09-03T00:00:00.000,,"214/2020 (PI Mäder), Digitale Gemeindeparlamente (JI): Beratung, ev. vorbehaltener Beschluss",2021_2
2021-09-03T00:00:00.000,,"156/2020 (PI Zeugin), Stärkung der Demokratie dank höherer Transparenz bei den Regierungsratswahlen (JI): Kenntnisnahme Schreiben RR",2021_2
2021-09-03T00:00:00.000,,"5673, Gemeinde- und Wirksamkeitsbericht 2021 (JI): Kenntnisnahme Schreiben RR zu den Fragen STGK",2021_2
2021-09-03T00:00:00.000,,"108/2018 (PI Guyer), Vertrauen in die Abstimmungs- und Wahlresultate als Grundlage der Demokratie sichern (JI): Wiederaufnahme nach Sistierung, Besprechung weiteres Vorgehen",2021_2
2021-09-03T00:00:00.000,,"5742, Festsetzung Budget für das Rechnungsjahr 2022: Präsentation FD",2021_2
2021-09-06T00:00:00.000,f12616cda10341389675f395f7d22d95-332,Eintritt neues Mitglied Kantonsrat für Kaspar Bütikofer,2021_2
2021-09-06T00:00:00.000,f12616cda10341389675f395f7d22d95-332,Wahl Mitglied Sozialversicherungsgericht (50%) für Annette Grieder,2021_2
2021-09-06T00:00:00.000,f12616cda10341389675f395f7d22d95-332,Wahl Ersatzmitglied Sozialversicherungsgericht für Eva Slavik,2021_2
2021-09-06T00:00:00.000,f12616cda10341389675f395f7d22d95-332,Wahl Mitglied Baukrekursgericht (BRG) für Roland Fraefel,2021_2
2021-09-06T00:00:00.000,f12616cda10341389675f395f7d22d95-332,Wahl Mitglied ABG für Qëndresa Sadriu,2021_2
2021-09-06T00:00:00.000,f12616cda10341389675f395f7d22d95-332,Wahl Mitglied JUKO für Melanie Berner,2021_2
2021-09-06T00:00:00.000,f12616cda10341389675f395f7d22d95-332,Wahl Mitglied WAK für Kaspar Bütikofer,2021_2
2021-09-06T00:00:00.000,f12616cda10341389675f395f7d22d95-332,Bewilligung Rahmenkredit für das Veloförderprogramm 2,2021_2
2021-09-06T00:00:00.000,f12616cda10341389675f395f7d22d95-332,Schlussbericht und Kreditabrechnung zum Veloförderprogramm,2021_2
2021-09-06T00:00:00.000,f12616cda10341389675f395f7d22d95-332,Umsetzung des Postulats 340/2011: Verbesserung der Sicherheit und Reduktion der Umweltbelastung auf dem Kantonsstrassennetz,2021_2
2021-09-06T00:00:00.000,f12616cda10341389675f395f7d22d95-332,Potenziale des Mobilitäts- und Parkierungsmanagements nutzen,2021_2
2021-09-06T00:00:00.000,f12616cda10341389675f395f7d22d95-332,Mobilitätsfinanzierung nach dem Verursacherprinzip,2021_2
2021-09-07T00:00:00.000,,5742 Festsetzung Budget für das Rechnungsjahr 2022,2021_2
2021-09-07T00:00:00.000,,5557a Nachtragskredit zum Budget 2021,2021_2
2021-09-07T00:00:00.000,,5633 Strassengelder für Strassen (Fonds im Eigenkapital),2021_2
2021-09-07T00:00:00.000,,5731 Bewilligung Rahmenkredit Zürcher Verkehrsverbund für die Fahrplanperiode 2022/2023,2021_2
2021-09-07T00:00:00.000,,5730 Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,2021_2
2021-09-07T00:00:00.000,,"368/2018: PI Schmid betr. Sozialdetektive sollen neu auf GPS-Tracker zurückgreifen dürfen; Detailberatung, DS",2021_2
2021-09-07T00:00:00.000,,"5624: Kant. VI Volksinitiative «für eine Elternzeit»; Bereinigung Gegenvorschlag, Beratungsabschluss; DS",2021_2
2021-09-07T00:00:00.000,,5742: Budget/KEF; Präsentationen DS und GD,2021_2
2021-09-07T00:00:00.000,,Richtplanung in den Kommissionen nach BGE Tägernauerholz,2021_2
2021-09-07T00:00:00.000,,Richtplanung in den Kommissionen nach BGE Tägernauerholz,2021_2
2021-09-07T00:00:00.000,,"PI Fehr Thoma, KR-Nr. 213/2020, Wahl und Genehmigung Wahl Universitätrat",2021_2
2021-09-07T00:00:00.000,,"PI Fehr Thoma, KR-Nr. 214/2020, Wahl und Genehmigung Wahl Fachhochschulrat",2021_2
2021-09-07T00:00:00.000,,"5722, Härtefallregelung im Rahmen der integrativen Förderung",2021_2
2021-09-07T00:00:00.000,,"4881a, Genehmigung der Abrechnung des Objektkredits für die Umnutzung der Klosterinsel Rheinau, Teilbereich Stiftung Schweizer Musikinsel Rheinau",2021_2
2021-09-07T00:00:00.000,,"PI R. Fehr, KR-Nr. 367/2020, Zugang zu Tagesschulen sicherstellen",2021_2
2021-09-07T00:00:00.000,,"PI Ziegler, KR-Nr. 369/2020, Anschubfinanzierung für Tagesschulen",2021_2
2021-09-07T00:00:00.000,,395/2019 Ökologischer Ausgleich,2021_2
2021-09-07T00:00:00.000,,5742 Festsetzung Budget für das Rechnungsjahr 2022,2021_2
2021-09-07T00:00:00.000,,"5703 Objektkredit für die Gesamtinstandsetzung der Liegenschaften Zollstrasse 20/36, Zürich",2021_2
2021-09-10T00:00:00.000,,"156/2020 (PI Zeugin), Stärkung der Demokratie dank höherer Transparenz bei den Regierungsratswahlen (JI): Stellungnahme RR zum Schreiben betr. Beiblatt",2021_2
2021-09-10T00:00:00.000,,"5729, Gesetz über die politischen Rechte (GPR), Änderung (JI): Vorstellung der Vorlage",2021_2
2021-09-10T00:00:00.000,,"5727, Beschluss des Kantonsrates über die Behördeninitiative KR-Nr. 176/2019 des Stadtrates von Zürich «Für ein kommunales Stimm-und Wahlrecht für Ausländerinnen und Ausländer» (JI): Vorstellung der Vorlage, Anhörung Stadtrat Zürich / Stadtpräsidentin Corine Mauch",2021_2
2021-09-10T00:00:00.000,,"5742, Festsetzung Budget für das Rechnungsjahr 2022: Präsentationen JI und SK",2021_2
2021-09-10T00:00:00.000,,"5736, Bewilligung Beitrag an die Zusammenarbeitsorganisation «egovpartner» (SK): Präsentation",2021_2
2021-09-13T00:00:00.000,d50d102d20d349a5b1d4fb8c1dfd13ef-332,Neubeurteilung der Bürobedarfsplanung durch das Immobilienamt,2021_2
2021-09-13T00:00:00.000,d50d102d20d349a5b1d4fb8c1dfd13ef-332,"Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (Änderung, Elektronische Überwachung zum Schutz gewaltbetroffener Personen)",2021_2
2021-09-13T00:00:00.000,d50d102d20d349a5b1d4fb8c1dfd13ef-332,"Polizeiorganisationsgesetz (POG) (Änderung, Zuständigkeit für den Betrieb der Polizeigefängnisse)",2021_2
2021-09-13T00:00:00.000,d50d102d20d349a5b1d4fb8c1dfd13ef-332,Kantonales Bürgerrechtsgesetz (KBüG); Beschluss des Kantonsrates über vier parlamentarische Initiativen betreffend Bürgerrecht,2021_2
2021-09-13T00:00:00.000,d50d102d20d349a5b1d4fb8c1dfd13ef-332,"Bürgerrecht, Erhöhung Wohnsitzfristen",2021_2
2021-09-13T00:00:00.000,d50d102d20d349a5b1d4fb8c1dfd13ef-332,"Bürgerrecht, Erhöhung wirtschaftlicher Selbsterhalt",2021_2
2021-09-13T00:00:00.000,d50d102d20d349a5b1d4fb8c1dfd13ef-332,"Bürgerrecht, Erhöhung von Ordnung und Sicherheit",2021_2
2021-09-13T00:00:00.000,d50d102d20d349a5b1d4fb8c1dfd13ef-332,"Bürgerrecht, schnellere Integration dank tieferen Einbürgerungshürden für junge Erwachsene",2021_2
2021-09-14T00:00:00.000,,5624: Kantonale Volksinitiative «für eine Elternzeit»; Schlussabstimmung und Verabschiedung Medienmitteilung; DS,2021_2
2021-09-14T00:00:00.000,,"5594b: Selbstbestimmung ermöglichen durch Subjektfinanzierung; Eintreten und paragraphenweise Besprechung, Klärung von Verständnisfragen, DS",2021_2
2021-09-14T00:00:00.000,,"358/2017: PI Häuptli betr. Öffentliche Ausschreibung der Triagestelle (Gesundheitsgesetz); Kenntnisnahme Stellungnahme Regierungsrat, Schlussabstimmung und Verabschiedung Erläuternder Bericht, GD",2021_2
2021-09-14T00:00:00.000,,"359/2017: PI Ziegler betr. Wahlfreiheit statt Zwang im Gesundheitsgesetz; Kenntnisnahme Stellungnahme Regierungsrat, Schlussabstimmung und Verabschiedung Erläuternder Bericht, GD",2021_2
2021-09-14T00:00:00.000,,"360/2017: PI Alder betr. Beschränkung der Kosten für Gemeinden (Gesundheitsgesetz-Notfalldienst); Kenntnisnahme Stellungnahme Regierungsrat, Schlussabstimmung und Verabschiedung Erläuternder Bericht, GD",2021_2
2021-09-14T00:00:00.000,,"5738: Genehmigung Ersatzwahl Mitglied Spitalrat Kantonsspital Winterthur; Vorlagenpräsentation, GD",2021_2
2021-09-14T00:00:00.000,,5717  Objektkredit für den Aufbau einer zentralen Winterdiensteinsatzzentrale,2021_2
2021-09-14T00:00:00.000,,4150  Übergang von Liegenschaften von der Stadt Zürich an den Kanton,2021_2
2021-09-14T00:00:00.000,,341/2019 Ausreichend Veloabstellplätze auf Liegenschaften,2021_2
2021-09-14T00:00:00.000,,5688  Flächenbedarf der Kantonalen Verwaltung,2021_2
2021-09-14T00:00:00.000,,5648  Umnutzung von Schützenhäusern,2021_2
2021-09-14T00:00:00.000,,"5742, Festsetzung Budget für das Rechnungsjahr 2022",2021_2
2021-09-14T00:00:00.000,,"PI Fehr Thoma, KR-Nr. 213/2019, Wahl und Genehmigung Wahl Universitätsrat",2021_2
2021-09-14T00:00:00.000,,"PI Fehr Thoma, KR-Nr. 214/2019, Wahl und Genehmigung Wahl Fachhochschulrat",2021_2
2021-09-14T00:00:00.000,,"5722, Härtefallregelung im Rahmen der integrativen Förderung",2021_2
2021-09-17T00:00:00.000,,"5742, Festsetzung Budget für das Rechnungsjahr 2022: Beratung JI, FD und SK",2021_2
2021-09-17T00:00:00.000,,"156/2020 (PI Zeugin), Stärkung der Demokratie dank höherer Transparenz bei den Regierungsratswahlen (JI): Beschluss weiteres Vorgehen (GPR)",2021_2
2021-09-17T00:00:00.000,,"5737, Beschluss des Kantonsrates über die Genehmigung der Änderung der Gemeindeverordnung (VGG) (JI): Präsentation, Beratung",2021_2
2021-09-17T00:00:00.000,,"5646, Gesetz über die BVG- und Stiftungsaufsicht (BVSG) und Einführungsgesetz zum Schweizerischen Zivilgesetzbuch (EG ZGB), Änderung: Vorgehen Beschluss Revision § 2 Abs. 3 BVSG",2021_2
2021-09-20T00:00:00.000,71a9540a225742b8a8dfc58684ef9a79-332,Wahl Mitglied Steuerrekursgericht für Christian Mäder,2021_2
2021-09-20T00:00:00.000,71a9540a225742b8a8dfc58684ef9a79-332,Einführung einer Gebühr für das Aufsuchen einer Notfallabteilung eines Spitals,2021_2
2021-09-20T00:00:00.000,71a9540a225742b8a8dfc58684ef9a79-332,Tätigkeitsbericht Ombudsmann 2020,2021_2
2021-09-20T00:00:00.000,71a9540a225742b8a8dfc58684ef9a79-332,Tätigkeitsbericht Datenschutzbeauftragte 2020,2021_2
2021-09-20T00:00:00.000,71a9540a225742b8a8dfc58684ef9a79-332,Gesetz über die finanzielle Unterstützung der institutionellen familienergänzenden Kinderbetreuung aufgrund der Coronapandemie,2021_2
2021-09-20T00:00:00.000,71a9540a225742b8a8dfc58684ef9a79-332,"Altersbeschränkung, Laienrichtertum und Wohnsitzpflicht von Richterinnen und Richter der oberen kantonalen Gerichte",2021_2
2021-09-20T00:00:00.000,71a9540a225742b8a8dfc58684ef9a79-332,Verkürzung der Frist des Regierungsrates zur Stellungnahme zu parlamentarischen Initiativen: Änderung des Kantonsratsgesetzes (KRG),2021_2
2021-09-20T00:00:00.000,71a9540a225742b8a8dfc58684ef9a79-332,Standesinitiative zum Import-Verbot von Echt Pelz aus tierquälerischen ausländischen Zuchten oder Wildfang,2021_2
2021-09-20T00:00:00.000,71a9540a225742b8a8dfc58684ef9a79-332,Transparenz in der Politikfinanzierung,2021_2
2021-09-21T00:00:00.000,,"5598 Teilrevision 2018 des kantonalen Richtplans, Kapitel 4 «Verkehr»",2021_2
2021-09-21T00:00:00.000,,5557a Nachtragskredit zum Budget 2021 für den Zürcher Verkehrsverbund und Zusatzkredit zum Rahmenkredit für die Fahrplanperiode 2020/2021,2021_2
2021-09-21T00:00:00.000,,5371 Bewilligung Rahmenkredit Zürcher Verkehrsverbund für die Fahrplanperiode 2022/2023,2021_2
2021-09-21T00:00:00.000,,5730 Grundsätze über die mittel- und langfristige Entwicklung von Angebot und Tarif im öffentlichen Personenverkehr,2021_2
2021-09-21T00:00:00.000,,"5600 NOK-Gründungsvertrag, Ablösung durch einen Aktionärbindungsvertrag und eine Eignerstrategie (Aufhebung), Energiegesetz (Änderung; Beteiligung an der Axpo Holding AG)",2021_2
2021-09-21T00:00:00.000,,182/2017 Strategische Sicherung der Stromversorgung (Produktion),2021_2
2021-09-21T00:00:00.000,,183/2017 Vereinbarungen im Zusammenhang mit Beteiligungen an Elektrizitätsversorgungsunternehmen,2021_2
2021-09-21T00:00:00.000,,184/2017 Strategische Sicherung der Stromversorgung (Stromnetz),2021_2
2021-09-21T00:00:00.000,,143/2016 Wasserkraftwerke müssen in Schweizer Hand bleiben,2021_2
2021-09-21T00:00:00.000,,5385 Kein Verkauf von AXPO-Wasserkraftwerken ins Ausland,2021_2
2021-09-21T00:00:00.000,,5386 Wasserkraftwerke für den Kanton Zürich,2021_2
2021-09-21T00:00:00.000,,5596 Wassergesetz (WsG),2021_2
2021-09-21T00:00:00.000,,5742 Festsetzung Budget für das Rechnungsjahr 2022,2021_2
2021-09-21T00:00:00.000,,"5738: Genehmigung Ersatzwahl Mitglied Spitalrat Kantonsspital Winterthur; Gespräch mit designiertem Spitalratsmitglied, GD",2021_2
2021-09-21T00:00:00.000,,"298/2020: PI Alder betr. Standesinitiative zur Mitbeteiligung des Bundes an den Ertragsausfällen und Mehrkosten der Spitäler und Kliniken durch COVID-19; Anhörung Initiant, Stellungnahme Direktion, Verständnisfragen, GD",2021_2
2021-09-21T00:00:00.000,,"172/2020: PI Büsser betr. Standesinitiative zur Sicherung der Versorgung mit Medikamenten und Wirkstoffen; Anhörung Initiantin, Stellungnahme Direktion, Verständnisfragen, GD",2021_2
2021-09-21T00:00:00.000,,"5742: Budget/KEF; Beratung, GD und DS",2021_2
2021-09-21T00:00:00.000,,"5594b: Selbstbestimmungsgesetz; Fortsetzung paragraphenweise Besprechung des Gesetzes, Klärung von Verständnisfragen, DS",2021_2
2021-09-21T00:00:00.000,,"5742, Festsetzung Budget für das Rechnungsjahr 2022",2021_2
2021-09-21T00:00:00.000,,"4881a, Genehmigung der Abrechnung des Objektkredits für die Umnutzung der Klosterinsel Rheinau, Teilbereich Stiftung Schweizer Musikinsel Rheinau",2021_2
2021-09-21T00:00:00.000,,"PI R. Fehr, KR-Nr. 367/2020, Zugang zu Tagesschulen sicherstellen",2021_2
